0.0,0.0037183603603754053,174.966539851097,83.16752989962697,15.39483642578125,366737.90625
0.12000000000006139,0.0037279805556392023,174.9665400868621,83.16752906295005,15.394866943359375,366737.90625
0.22000000000011255,0.0037313257651691786,174.96653895612903,83.1675290632993,15.39483642578125,366737.90625
0.34000000000017394,0.00372573596761382,174.9665378971621,83.16753012873232,15.39483642578125,366737.90625
0.5000000000002558,0.01003317417209991,174.96532362188753,83.14126783283427,15.403045654296875,366456.25
0.600000000000307,0.5224047057326234,174.96490320560846,83.17122585140169,15.3939208984375,366182.0
0.7200000000003683,1.2885979852199871,174.9673485621496,83.2872717512073,15.397552490234375,365829.96875
0.8400000000004297,2.096438367688219,174.97355048562733,83.49868566682562,15.399017333984375,365470.78125
0.9600000000004911,2.916659789148167,174.9836517882295,83.80804216186516,15.3956298828125,365109.65625
1.0600000000005423,3.6038847090466204,174.9950628324295,84.14128580817487,15.397796630859375,364808.34375
1.1800000000006037,4.431107101963736,175.01234079776725,84.63207018771209,15.396942138671875,364446.625
1.2800000000006548,5.122233427914379,175.0297228235703,85.11700136912987,15.396270751953125,364145.15625
1.4000000000007162,5.953396714590266,175.05423426471984,85.79026793397497,15.396881103515625,363783.375
1.5000000000007674,6.647544579458822,175.07768457911396,86.42760986683425,15.396087646484375,363481.875
1.6200000000008288,7.4823369862709255,175.10948819513337,87.28416993597057,15.39599609375,363120.09375
1.72000000000088,8.179511036520127,175.13907687623612,88.07458828331437,15.396026611328125,362818.625
1.8400000000009413,9.01793857216395,175.17827905068586,89.11523957876489,15.395294189453125,362456.875
1.9400000000009925,9.718145160523118,175.21405866031347,90.0594008701155,15.39532470703125,362155.375
2.060000000001054,10.560214276395584,175.2607552018847,91.28494354290888,15.395172119140625,361793.59375
2.1800000000011153,11.404272160473305,175.311562261954,92.61167436651886,15.39471435546875,361431.8125
2.2800000000011664,12.10917369880241,175.35707032145137,93.79475201712921,15.3946533203125,361130.3125
2.400000000001228,12.956883236267897,175.41550351074517,95.3076143154176,15.39447021484375,360768.53125
2.520000000001289,13.80658611155767,175.4781256645848,96.92234155116603,15.394195556640625,360406.78125
2.6400000000013506,14.658284070663854,175.54496903955342,98.6391732225893,15.394134521484375,360045.0
